Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
HMN,"Horace Mann Educators Corp",36.06,-0.14,-0.39%,36.32,36.71,35.63,213800,2022-10-07
HMPT,"Home Point Capital Inc",1.74,-0.01,-0.57%,1.74,1.84,1.675,19400,2022-10-07
HMST,"Homestreet Inc",28.56,-0.97,-3.28%,29.33,29.6,28.45,99000,2022-10-07
HNI,"Hon Industries Inc",27.68,-0.45,-1.60%,27.72,27.76,27.2,233800,2022-10-07
HNST,"The Honest Company",3.34,-0.17,-4.84%,3.45,3.5,3.31,814200,2022-10-07
HOMB,"Home Bancshares Inc",23.45,-0.48,-2.01%,23.77,23.84,23.34,848900,2022-10-07
HONE,"Harborone Bancorp Inc",13.76,-0.1,-0.72%,13.84,13.93,13.64,158700,2022-10-07
HOPE,"Hope Bancorp Inc",13.09,-0.23,-1.73%,13.29,13.29,13.03,696100,2022-10-07
HOUS,"Anywhere Real Estate Inc",7.76,-0.75,-8.81%,8.39,8.4,7.75,1022800,2022-10-07
HOV,"Hovnanian Enterprises Inc",40.33,-2.77,-6.43%,41.81,41.81,39.85,22200,2022-10-07
HP,"Helmerich & Payne",43.3,0.19,+0.44%,43.05,44.06,42.6,644300,2022-10-07
HPK,"Highpeak Energy Inc",23.88,-1.02,-4.10%,25,25.43,23.77,162700,2022-10-07
HQY,Healthequity,67.32,-0.18,-0.27%,67.37,67.62,66.29,710600,2022-10-07
HRI,"Herc Holdings Inc",111.71,-5.39,-4.60%,114.64,114.68,111.15,154900,2022-10-07
HRMY,"Harmony Biosciences Holdings Inc",47.31,-0.81,-1.68%,48.27,48.85,47.21,396600,2022-10-07
HRT,"Hireright Holdings Corp",14.98,-1.47,-8.94%,16.26,16.29,14.97,205100,2022-10-07
HRTX,"Heron Therapeutics",4.19,-0.34,-7.51%,4.45,4.45,4.17,2015100,2022-10-07
HSC,"Harsco Corp",4.41,-0.2,-4.34%,4.55,4.63,4.38,762400,2022-10-07
HSII,"Heidrick & Struggl",27.14,-0.69,-2.48%,27.51,27.72,27,65800,2022-10-07
HSKA,"Heska Corp",75.85,-1.89,-2.43%,76.57,76.94,74.56,99300,2022-10-07
HSTM,"Healthstream Inc",21.2,-0.2,-0.93%,21.3,21.41,20.98,238700,2022-10-07
HT,"Hersha Hospitality Trust",7.88,-0.26,-3.19%,8.05,8.11,7.81,250100,2022-10-07
HTBI,"Hometrust Bancshares",21.91,-0.38,-1.70%,22.01,22.15,21.59,47800,2022-10-07
HTBK,"Heritage Commerce",12.01,-0.31,-2.52%,12.33,12.33,11.92,381400,2022-10-07
HTH,"Hilltop Holdings Inc",25.42,-1.05,-3.97%,26.16,26.53,25.41,410500,2022-10-07
HTLD,"Heartland Express",14.32,-0.4,-2.72%,14.5,14.66,14.26,596000,2022-10-07
HTLF,"Heartland Finl USA",42.23,-1.44,-3.30%,43.45,43.45,42.04,156500,2022-10-07
HUBG,"Hub Group Inc A",70.66,-1.33,-1.85%,71.72,71.72,70.07,155700,2022-10-07
HUMA,"Humacyte Inc",3.14,-0.1,-3.09%,3.2,3.23,3.11,1377500,2022-10-07
HURN,"Huron Consulting",68.38,-0.32,-0.47%,68.12,68.77,67.41,146300,2022-10-07
HVT,"Haverty Furniture Companies",25.07,-0.52,-2.03%,25.37,25.41,24.82,86700,2022-10-07
HWC,"Hancock Whitney Corp",47.58,-0.77,-1.59%,48.18,48.25,47,413700,2022-10-07
HWKN,"Hawkins Inc",37.78,-0.91,-2.35%,38.17,38.17,37.26,39600,2022-10-07
HY,"Hyster-Yale Materials Handling",21.38,-1.32,-5.81%,22.45,22.45,20.99,46200,2022-10-07
HYFM,"Hydrofarm Holdings Group Inc",2.34,0.13,+5.88%,2.23,2.54,2.04,3319300,2022-10-07
HYLN,"Hyliion Hldg Corp Cl A",2.53,-0.24,-8.66%,2.75,2.78,2.49,1877700,2022-10-07
HYMC,"Hycroft Mining Holding Corp",0.6006,-0.0533,-8.15%,0.66,0.66,0.6,1622100,2022-10-07
HYZN,"Hyzon Motors Inc",1.74,-0.06,-3.33%,1.79,1.795,1.68,1205800,2022-10-07
HZO,"Marinemax Inc",29.21,-0.88,-2.92%,29.89,29.89,28.91,437100,2022-10-07
IAS,"Integral Ad Science Holding Corp",7.54,-0.35,-4.44%,7.75,7.75,7.48,304600,2022-10-07
IBCP,"Independent Bk Cp",19.25,-0.34,-1.74%,19.43,19.55,19.08,57200,2022-10-07
IBEX,"Ibex Ltd",17.39,-0.49,-2.74%,17.6,17.99,17.3,9500,2022-10-07
IBOC,"Intl Bancshares",43.71,-0.48,-1.09%,44,44,43.13,215100,2022-10-07
IBP,"Installed Building Products",86.4,-3.18,-3.55%,87.95,87.95,85.6,127100,2022-10-07
IBRX,"Immunitybio Inc",5.12,-0.32,-5.88%,5.25,5.41,5.12,1312000,2022-10-07
IBTX,"Independent Bank Group",64.08,-0.98,-1.51%,64.83,64.91,63.55,138100,2022-10-07
ICFI,"Icf International",112.82,-1.18,-1.04%,113.15,113.38,111.33,142700,2022-10-07
ICHR,"Ichor Holdings Ltd",25.31,-1.66,-6.15%,26.22,26.53,25.18,119900,2022-10-07
ICPT,"Intercept Pharmaceuticals",13.66,-0.28,-2.01%,13.97,14.06,13.64,691500,2022-10-07
ICVX,"Icosavax Inc",3.08,-0.11,-3.45%,3.14,3.17,3.03,112400,2022-10-07
IDCC,"Interdigital Inc",47.22,-0.15,-0.32%,47.25,47.25,46.75,294000,2022-10-07
IDT,"IDT Corp",30,2.1,+7.53%,30.21,30.47,27.43,603800,2022-10-07
IDYA,"Ideaya Biosciences Inc",14.5,-0.74,-4.86%,15.14,15.14,14.44,482900,2022-10-07
IE,"Ivanhoe Electric Inc",8.9,-0.29,-3.16%,9.08,9.37,8.74,116800,2022-10-07
IEA,"Infrastructure and Energy Alternatives Inc",13.72,-0.059999999999999,-0.44%,13.72,13.85,13.72,6483400,2022-10-07
IESC,"Ies Holdings",28.38,-0.41,-1.42%,28.38,28.76,28.24,25600,2022-10-07
IGMS,"Igm Biosciences Inc",20.66,-1.79,-7.97%,21.87,22.15,20.52,111900,2022-10-07
IGT,"International Game Technology",17.41,-0.19,-1.08%,17.19,17.58,16.96,953900,2022-10-07
IHRT,"Iheartmedia Inc",7.43,-0.31,-4.01%,7.62,7.79,7.38,572100,2022-10-07
III,"Information Svcs Group",4.78,-0.16,-3.24%,4.9,5.06,4.75,63500,2022-10-07
IIIN,"Insteel Industries",27.44,-0.7,-2.49%,27.88,28.07,27.31,66400,2022-10-07
IIIV,"I3 Verticals Inc Cl A",21.03,-0.68,-3.13%,21.42,21.52,20.89,93900,2022-10-07
IIPR,"Innovative Industrial Properties",91.12,-5.16,-5.36%,94.98,95.27,90.12,547300,2022-10-07
ILPT,"Industrial Logistics Properties Trust",4.6,-0.23,-4.76%,4.75,4.82,4.54,1762400,2022-10-07
IMAX,"Imax Corp",14.62,-0.33,-2.21%,14.74,14.83,14.22,465600,2022-10-07
IMGN,"Immunogen Inc",5.56,-0.03,-0.54%,5.48,5.68,5.45,3876300,2022-10-07
IMGO,"Imago Biosciences Inc",16.04,-0.52,-3.14%,16.31,17.16,15.81,85500,2022-10-07
IMKTA,"Ingles Markets Inc",82.1,-0.07,-0.09%,81.68,82.44,81.25,129400,2022-10-07
IMVT,"Immunovant Inc",9.09,-0.73,-7.43%,9.76,9.94,8.88,967200,2022-10-07
IMXI,"International Money Express Inc",23.63,-0.29,-1.21%,23.7,23.85,23.38,233100,2022-10-07
INBK,"First Internet Bcp",30.81,-3.02,-8.93%,32.13,32.74,30.33,32800,2022-10-07
INBX,"Inhibrx Inc",30.5,0.24,+0.79%,29.98,31.46,28.11,5476300,2022-10-07
INDB,"Independent Bk Corp",76.95,-1.66,-2.11%,78.34,78.34,76.82,139500,2022-10-07
INDI,"Indie Semiconductor Cl A",7.67,-0.13,-1.67%,7.61,7.68,7.5,723700,2022-10-07
INDT,"Indus Realty Trust Inc [Md]",49.66,-1.68,-3.27%,50.97,50.97,49.14,25700,2022-10-07
INFN,"Infinera Corp",4.96,-0.38,-7.12%,5.22,5.24,4.9,2217500,2022-10-07
INGN,"Inogen Inc",22,-1.14,-4.93%,22.96,22.99,21.78,168700,2022-10-07
INN,"Summit Hotel Properties",6.89,-0.06,-0.86%,6.92,6.95,6.78,1121900,2022-10-07
INNV,"Innovage Holding Corp",4.7,-0.27,-5.43%,4.86,4.86,4.46,88300,2022-10-07
INO,"Inovio Pharma",1.61,-0.13,-7.47%,1.69,1.7,1.6,4519000,2022-10-07
INSE,"Inspired Entertainment Inc",9.21,-0.41,-4.26%,9.47,9.48,9.12,84300,2022-10-07
INSG,"Inseego Corp",2.04,-0.1,-4.67%,2.11,2.14,2.02,529600,2022-10-07
INSM,"Insmed Inc",22.09,-0.88,-3.83%,22.65,22.76,22.03,870000,2022-10-07
INSP,"Inspire Medical Systems Inc",171.02,-13.11,-7.12%,180.3,180.74,170.37,352000,2022-10-07
INST,"Instructure Holdings Inc",21.89,-0.31,-1.40%,22.11,22.48,21.6,87800,2022-10-07
INSW,"International Seaways Inc",34.26,0.11,+0.32%,34.23,35.17,33.97,546700,2022-10-07
INT,"World Fuel Services Corp",25.29,-0.86,-3.29%,26.01,26.21,25.12,274700,2022-10-07
INTA,"Intapp Inc",19.42,-1.16,-5.64%,20.24,20.55,19.24,67200,2022-10-07
INVA,"Innoviva Inc",12.4,0.02,+0.16%,12.4,12.48,12.22,600200,2022-10-07
INVE,"Identiv Inc",12.69,-0.7,-5.23%,13.13,13.93,12.65,55300,2022-10-07
IONQ,"Ionq Inc",5.28,-0.36,-6.38%,5.45,5.53,5.25,2564300,2022-10-07
IOSP,"Innospec Inc",84.41,-3.03,-3.47%,85.55,85.61,83.79,91900,2022-10-07
IOVA,"Iovance Biotherapeutics Inc",9.77,-0.18,-1.81%,9.74,10.41,9.6,2846400,2022-10-07
IPAR,"Inter Parfums Inc",74.26,-2.59,-3.37%,76.52,76.7,73.91,82100,2022-10-07
IPI,"Intrepid Potash Inc",40.71,-1.13,-2.70%,41.14,41.83,39.96,154000,2022-10-07
IPSC,"Century Therapeutics Inc",9.44,-0.68,-6.72%,10.07,10.1,9.36,41900,2022-10-07
IRBT,"Irobot Corp",56.19,-0.03,-0.05%,56.14,56.46,56.06,383400,2022-10-07
IRDM,"Iridium Comm Inc",47.42,-1.21,-2.49%,48.36,48.59,47.09,401000,2022-10-07
IRMD,"Iradimed Cp",28.02,-0.24,-0.85%,27.19,28.2,27.19,18200,2022-10-07
IRNT,"Ironnet Inc",0.5627,-0.0684,-10.84%,0.63,0.63,0.5605,644200,2022-10-07
IRT,"Independence Realty Trust Inc",15.49,-0.84,-5.14%,16.21,16.32,15.37,4094000,2022-10-07
IRTC,"Irhythm Technologies Inc",122.93,-9.44,-7.13%,130.44,131,121.94,376900,2022-10-07
IRWD,"Ironwood Pharmaceuti",10.13,-0.02,-0.20%,10.11,10.25,9.99,2008200,2022-10-07
ISEE,"Iveric Bio Inc",20.34,-0.75,-3.56%,20.96,21.4,20.24,3157800,2022-10-07
ISPO,"Inspirato Inc",2.5,0.02,+0.81%,2.45,2.52,2.4,107300,2022-10-07
ITCI,"Intra-Cellular Ther",47.94,0.79,+1.68%,47.12,49.19,46.84,1017400,2022-10-07
ITGR,"Integer Holdings Corp",51.34,-3.94,-7.13%,54.63,54.63,50.08,994100,2022-10-07
ITIC,"Investors Title Company",136,-2.06,-1.49%,135.96,136.5,134.02,2600,2022-10-07
ITOS,"Iteos Therapeutics Inc",18.24,-0.74,-3.90%,18.76,18.99,18.19,277000,2022-10-07
ITRI,"Itron Inc",42.7,-1.88,-4.22%,44.07,44.07,42.5,244400,2022-10-07
IVR,"Invesco Mortgage Capital Inc",10.33,-1.03,-9.07%,10.54,10.73,10.12,2075200,2022-10-07
IVT,"Inventrust Pptys Corp",21.72,-0.02,-0.09%,21.47,22.09,21.4,288500,2022-10-07
IVVD,"Invivyd Inc",3.19,-0.1,-3.04%,3.26,3.32,3.15,166300,2022-10-07
JACK,"Jack IN The Box Inc",74.75,-0.65,-0.86%,74.96,75.04,73.13,252400,2022-10-07
JANX,"Janux Therapeutics Inc",12.36,-1.12,-8.31%,13.43,13.43,11.96,34200,2022-10-07
JBI,"Janus International Group Inc",8.89,-0.48,-5.12%,9.23,9.25,8.68,490200,2022-10-07
JBSS,"John B Sanfilippo",74.88,-1.37,-1.80%,76.25,76.25,74.33,36200,2022-10-07
JBT,"John Bean Technologies Corp",91.01,-3.09,-3.28%,93.09,94.34,90.21,171900,2022-10-07
JELD,"Jeld-Wen Holding Inc",9.05,-0.41,-4.33%,9.26,9.31,8.99,1253700,2022-10-07
JJSF,"J J Snack Foods",129.92,1.2,+0.93%,128.76,130.02,127.8,59500,2022-10-07
JMSB,"John Marshall Bk Fal",25.39,0.22,+0.87%,25.3,25.39,24.34,8300,2022-10-07
JNCE,"Jounce Therapeutics Inc",2.19,-0.21,-8.75%,2.4,2.4,2.17,99600,2022-10-07
JOAN,"Joann Inc",5.73,-0.54,-8.61%,6.25,6.31,5.54,196400,2022-10-07
JOBY,"Joby Aviation Inc",3.91,-0.33,-7.78%,4.16,4.19,3.86,4875800,2022-10-07
JOE,"St. Joe Company",32.06,-0.52,-1.60%,32.06,32.28,31.66,181600,2022-10-07
JOUT,"Johnson Outdoors",48.17,-1.49,-3.00%,48.9,48.92,47.84,29300,2022-10-07
JRVR,"James River Gp HD",21.3,-1.22,-5.42%,22.47,22.63,20.98,182900,2022-10-07
JXN,"Jackson Financial Inc Cl A",30.6,-0.69,-2.21%,30.58,30.94,29.79,779600,2022-10-07
JYNT,"The Joint Corp",15.55,-0.55,-3.42%,15.82,15.95,15.44,81300,2022-10-07
KAI,"Kadant Inc",157.98,-8.63,-5.18%,165.81,165.81,155.24,81300,2022-10-07
KALU,"Kaiser Aluminum",67.38,-2.64,-3.77%,69.76,69.76,66.64,98100,2022-10-07
KALV,"Kalvista Pharmaceuticals Inc",4.95,0.02,+0.41%,4.75,4.99,4.62,1001800,2022-10-07
KAMN,"Kaman Corp",28.57,-0.74,-2.52%,29.12,29.39,28.34,129300,2022-10-07
KAR,"Kar Auction Services Inc",12.26,-0.18,-1.45%,12.31,12.54,11.97,1365200,2022-10-07
KBAL,"Kimball Intl Cl B",6.31,-0.21,-3.22%,6.58,6.58,6.3,87500,2022-10-07
KBH,"KB Home",27.75,-0.91,-3.18%,28.12,28.31,27.38,1328200,2022-10-07
KDNY,"Chinook Therapeutics Inc",19.41,-0.47,-2.36%,19.61,19.93,19.31,350100,2022-10-07
KE,"Kimball Electrnc",17.55,-0.74,-4.05%,18.06,18.55,17.48,39700,2022-10-07
KELYA,"Kelly Svcs Cl A",13.91,-0.13,-0.93%,13.92,14.01,13.64,158900,2022-10-07
KFRC,"Kforce Inc",58.75,-1.13,-1.89%,59.2,59.2,58.01,182600,2022-10-07
KFY,"Korn/Ferry International",49.98,-0.79,-1.56%,50.4,50.64,49.21,492800,2022-10-07
KIDS,"Orthopediatrics Corp",43.75,-2.15,-4.68%,45.27,45.27,43.57,91400,2022-10-07
KLIC,"Kulicke and Soffa",40.73,-1.46,-3.46%,41.03,41.55,40.47,444700,2022-10-07
KLR,"Kaleyra Inc",0.915,-0.0725,-7.34%,0.99,1.02,0.8721,245700,2022-10-07
KMT,"Kennametal Inc",22.19,-0.81,-3.52%,22.66,22.88,22.01,886300,2022-10-07
KN,"Knowles Corp",12.58,-0.4,-3.08%,12.84,12.9,12.45,1158800,2022-10-07
KNBE,"Knowbe4 Inc Cl A",22.23,-0.6,-2.63%,22.55,22.81,21.46,1029500,2022-10-07
KNSA,"Kiniksa Pharmaceuticals Ltd",13.89,-0.14,-1.00%,13.89,14,13.56,277900,2022-10-07
KNSL,"Kinsale Capital Group Inc",262.28,-5.9,-2.20%,265.34,268.43,261,82900,2022-10-07
KNTE,"Kinnate Biopharma Inc",10.99,-0.84,-7.10%,11.65,12.33,10.83,159400,2022-10-07
KNTK,"Kinetik Holdings Inc",34.79,-1.81,-4.95%,36.32,36.32,34.41,256100,2022-10-07
KOD,"Kodiak Sciences Inc",7.45,-0.42,-5.34%,7.72,7.81,7.41,375500,2022-10-07
KODK,"Eastman Kodak",4.65,-0.23,-4.71%,4.78,4.83,4.62,358300,2022-10-07
KOP,"Koppers Holdings Inc",21.67,-0.47,-2.12%,21.98,22.1,21.51,73100,2022-10-07
KORE,"Kore Group Holdings Inc",2.08,-0.14,-6.31%,2.18,2.25,2.01,42700,2022-10-07
KOS,"Kosmos Energy Ltd",6.13,-0.18,-2.85%,6.3,6.41,6.05,5752700,2022-10-07
KPTI,"Karyopharm Therapeut",5.54,-0.21,-3.65%,5.61,5.76,5.47,1705800,2022-10-07
KREF,"KKR Real Estate Finance Trust Inc",16.75,-0.23,-1.35%,16.88,17.07,16.54,1045400,2022-10-07
KRG,"Kite Realty Group Trust",17.26,-0.52,-2.92%,17.52,17.67,17.06,1201300,2022-10-07
KRNY,"Kearny Financial",10.33,-0.22,-2.09%,10.56,10.78,10.26,393300,2022-10-07
KRO,"Kronos Worldwide Inc",8.63,0,0.00%,8.64,8.75,8.49,415000,2022-10-07
KRON,"Kronos Bio Inc",2.89,-0.31,-9.69%,3.24,3.24,2.88,256100,2022-10-07
KROS,"Keros Therapeutics Inc",39.87,-0.7,-1.73%,39.73,40.5,39.5,214700,2022-10-07
KRT,"Karat Packaging Inc",15.79,-0.63,-3.84%,16.28,17.2,15.53,14500,2022-10-07
KRTX,"Karuna Therapeutics Inc",210.23,-7.78,-3.57%,216.53,220.5,208.67,333500,2022-10-07
KRUS,"Kura Sushi USA Inc Cl A",73.68,-0.87,-1.17%,73.29,74.68,71.5,66100,2022-10-07
KRYS,"Krystal Biotech Inc",66.17,-3.79,-5.42%,68.77,69.15,66.16,136700,2022-10-07
KTB,"Kontoor Brands Inc",32.4,-3.08,-8.68%,34.21,34.86,31.46,837800,2022-10-07
KTOS,"Kratos Defns",9.98,-0.2,-1.96%,10.03,10.06,9.84,624800,2022-10-07
KURA,"Kura Oncology",14.54,-0.18,-1.22%,14.56,14.77,14.28,1560700,2022-10-07
KW,"Kennedy-Wilson Holdings Inc",14.62,-0.7,-4.57%,15.18,15.27,14.61,933500,2022-10-07
KWR,"Quaker Chemical Corp",138.5,-7.48,-5.12%,145.31,145.31,137.41,69200,2022-10-07
KYMR,"Kymera Therapeutics Inc",20.31,-1,-4.69%,20.96,21.03,20.12,584400,2022-10-07
KZR,"Kezar Life Sciences Inc",7.67,-0.1,-1.29%,7.7,7.88,7.62,903900,2022-10-07
LADR,"Ladder Capital Corp",9.23,-0.06,-0.65%,9.26,9.45,9.13,1289100,2022-10-07
LANC,"Lancaster Colony Cor",157.51,0.03,+0.02%,156.92,158,155.52,123100,2022-10-07
LAND,"Gladstone Land Corp",18.13,0.22,+1.23%,17.91,18.15,17.77,276900,2022-10-07
LASR,"Nlight Inc",9.49,-0.74,-7.23%,10,10.28,9.4,170400,2022-10-07
LAUR,"Laureate Education Inc",10.6,-0.75,-6.61%,11.24,11.25,10.49,1134700,2022-10-07
LAW,"CS Disco Inc",10.05,-1.05,-9.46%,10.75,10.75,9.98,180800,2022-10-07
LAZR,"Luminar Technologies Inc",7.33,-0.94,-11.37%,8.01,8.14,7.27,7032900,2022-10-07
LBAI,"Lakeland Bancorp Inc",15.93,-0.53,-3.22%,16.28,16.35,15.83,394400,2022-10-07
LBC,"Luther Burbank Corp",11.66,-0.26,-2.18%,11.8,11.82,11.62,30100,2022-10-07
LBRT,"Liberty Energy Inc",15.13,0.18,+1.20%,15.02,15.45,14.78,1883800,2022-10-07
LC,"Lendingclub Corp",11.36,-0.75,-6.19%,11.84,11.84,11.28,1403500,2022-10-07
LCII,"Lci Industries",95.02,-1.61,-1.67%,96.09,96.09,92.86,248800,2022-10-07
LCUT,"Lifetime Brands Inc",6.85,-0.15,-2.14%,7.02,7.19,6.85,15200,2022-10-07
LE,"Lands' End Inc",8.68,-0.07,-0.80%,8.61,8.75,8.45,200200,2022-10-07
LEGH,"Legacy Housing Corp",16.7,-0.58,-3.36%,17.18,17.28,16.51,36600,2022-10-07
LEU,"Centrus Energy Corp",39.14,-1.36,-3.36%,40.35,40.71,38.35,191400,2022-10-07
LFG,"Archaea Energy Inc",17.77,-1.31,-6.87%,18.74,19.01,17.5,1177400,2022-10-07
LFLY,"Leafly Hldgs Inc",0.7194,-0.0933,-11.48%,0.7642,0.8095,0.6233,2145700,2022-10-07
LFST,"Lifestance Health Group Inc",7.51,0.06,+0.81%,7.18,7.58,7.18,960100,2022-10-07
LGF.A,"Lions Gate Entertainment Corp Cl A",7.29,-0.25,-3.32%,7.52,7.59,7.2,913600,2022-10-07
LGF.B,"Lions Gate Entertainment Corp Cl B",6.91,-0.2,-2.81%,7.13,7.15,6.73,1278800,2022-10-07
LGIH,"LGI Homes Inc",87.35,-0.95,-1.08%,87.12,87.58,84.72,207100,2022-10-07
LGND,"Ligand Pharm",94.12,-2.62,-2.71%,94.5,95.7,93.64,139800,2022-10-07
LHCG,"LHC Group Inc",164.94,0.09,+0.05%,164.92,165.04,164.14,209400,2022-10-07
LICY,"Li-Cycle Holdings Corp",5.23,-0.39,-6.94%,5.5,5.54,5.22,1368500,2022-10-07
LIDR,"Aeye Inc",1.17,-0.01,-0.85%,1.16,1.19,1.15,244500,2022-10-07
LILA,"Liberty Latin America Cl A",7.19,0.14,+1.99%,6.92,7.32,6.92,270000,2022-10-07
LILAK,"Liberty Latin America Cl C",7.17,0.1,+1.41%,6.93,7.32,6.92,2720900,2022-10-07
LIND,"Lindblad Expd Holdings",7.17,-0.08,-1.10%,7.07,7.26,6.93,375800,2022-10-07
LIVN,"Livanova Plc OR Sh",48.5,-2,-3.96%,49.98,50,48.15,343000,2022-10-07
LKFN,"Lakeland Finl Corp",72.76,-1.35,-1.82%,73.86,74.07,72.61,83300,2022-10-07
LL,"Ll Flooring Hldgs Inc",7.53,-0.01,-0.13%,7.43,7.56,7.27,257500,2022-10-07
LLAP,"Terran Orbital Corp",1.95,0.02,+1.04%,1.96,1.98,1.93,406000,2022-10-07
LMAT,"Lemaitre Vascular",48.57,-1.53,-3.05%,49.85,49.85,47.89,95600,2022-10-07
LMND,"Lemonade Inc",21.77,-1.05,-4.60%,22.5,22.61,21.6,582600,2022-10-07
LNDC,"Landec Cp",8.24,-0.47,-5.40%,8.57,8.6,8.21,78700,2022-10-07
LNN,"Lindsay Corp",151.64,-1.89,-1.23%,152.64,153.53,150.8,42100,2022-10-07
LNTH,"Lantheus Holdings",65.44,-9.26,-12.40%,70.39,70.54,63.74,5058100,2022-10-07
LNW,"Light & Wonder Inc",47.11,-0.33,-0.70%,46.66,47.38,45.8,458100,2022-10-07
LOB,"Live Oak Bancsh",33.79,-0.89,-2.57%,34.05,34.17,33.3,261600,2022-10-07
LOCL,"Local Bounti Corp",3.07,0.07,+2.33%,2.99,3.09,2.86,116000,2022-10-07
LOCO,"El Pollo Loco",9.01,-0.13,-1.42%,9.09,9.09,8.93,103900,2022-10-07
LOVE,"The Lovesac Company",20.31,-0.21,-1.02%,20.1,20.44,19.42,456300,2022-10-07
LPG,"Dorian Lpg Ltd",14.51,0,0.00%,14.54,14.73,14.38,621900,2022-10-07
LPI,"Laredo Petroleum Holdings Inc",77.08,-0.39,-0.50%,77.11,79.92,75.69,960500,2022-10-07
LPRO,"Open Lending Corp Cl A",7.41,-0.89,-10.72%,7.96,8.04,7.11,2104200,2022-10-07
LPSN,"Liveperson Inc",9.97,-0.76,-7.08%,10.43,10.52,9.85,788500,2022-10-07
LQDA,"Liquidia Corp",5.44,-0.1,-1.81%,5.49,5.62,5.41,320100,2022-10-07
LQDT,"Liquidity Services",16.99,-0.31,-1.79%,17.16,17.41,16.99,100500,2022-10-07
LRN,"Stride Inc",43.81,-0.95,-2.12%,44.84,44.84,43.35,428300,2022-10-07
LSEA,"Landsee Homes Corp",4.77,-0.22,-4.41%,4.96,5,4.74,45500,2022-10-07
LTC,"Ltc Properties",36.24,-0.22,-0.60%,36.46,36.91,35.91,211400,2022-10-07
LTCH,"Latch Inc",0.8966,-0.0634,-6.60%,0.94,0.995,0.8701,600600,2022-10-07
LTH,"Life Time Group Holdings Inc",10.06,-0.3,-2.90%,10.13,10.25,9.98,290900,2022-10-07
LTHM,"Livent Corp",29.33,-0.35,-1.18%,29.19,30.15,28.87,2663900,2022-10-07
LUNG,"Pulmonx Corp",15.51,-1.41,-8.33%,16.57,16.57,15.44,338000,2022-10-07
LVLU,"Lulu's Fashion Lounge Holdings Inc",5.12,0.07,+1.39%,5.12,5.22,4.77,110700,2022-10-07
LVOX,"Livevox Hldgs Inc",2.99,0.09,+3.10%,2.91,3.04,2.83,91400,2022-10-07
LWLG,"Lightwave Logic Inc",6.92,-0.41,-5.59%,7.26,7.39,6.81,762700,2022-10-07
LXFR,"Luxfer Holdings Plc",14.62,-0.39,-2.60%,14.86,14.86,14.59,56400,2022-10-07
LXP,"Lxp Industrial Trust",8.97,-0.12,-1.32%,9.02,9.11,8.93,2010400,2022-10-07
LXRX,"Lexicon Pharmaceutcl",2.29,-0.17,-6.91%,2.45,2.49,2.27,677900,2022-10-07
LXU,"Lsb Industries Inc",15.25,-0.43,-2.74%,15.48,15.8,15.11,810700,2022-10-07
LYEL,"Lyell Immunopharma Inc",7.07,-1.02,-12.61%,7.9,8,6.96,1073900,2022-10-07
LYLT,"Loyalty Ventures Inc",1.18,-0.07,-5.60%,1.23,1.23,1.17,318400,2022-10-07
LZ,"Legalzoom.com Inc",8.19,-0.69,-7.77%,8.64,8.78,8.12,1056800,2022-10-07
LZB,"La-Z-Boy Inc",22.17,-0.74,-3.23%,22.64,22.77,22.05,289000,2022-10-07
MAC,"Macerich Company",8.43,-0.19,-2.20%,8.43,8.55,8.32,1754900,2022-10-07
MAPS,"Wm Technology Inc",2.07,-0.69,-25.00%,2.55,2.61,2.04,5254200,2022-10-07
MARA,"Marathon Digital Hldgs Inc",11.21,-1.89,-14.43%,12.5,12.8,11.01,14869400,2022-10-07
MASS,"908 Devices Inc",15.31,-0.75,-4.67%,15.63,15.86,14.96,167600,2022-10-07
MATV,"Mativ Holdings Inc",23.36,-0.66,-2.75%,23.82,23.86,23.13,375700,2022-10-07
MATW,"Matthews Intl Corp",22.23,-0.67,-2.93%,22.63,22.63,22.17,115500,2022-10-07
MATX,"Matson Inc",65.21,-0.86,-1.30%,65.35,65.75,64.22,482300,2022-10-07
MAX,"Mediaalpha Inc Cl A",8.85,-0.34,-3.70%,9.07,9.19,8.78,181500,2022-10-07
MAXR,"Maxar Technologies Ltd",20.59,-0.5,-2.37%,20.79,20.81,20.2,370300,2022-10-07
MBI,"MBIA Inc",9.48,0,0.00%,9.37,9.53,9.15,223000,2022-10-07
MBIN,"Merchants Bancorp",23.38,-0.31,-1.31%,23.5,23.57,23.13,61000,2022-10-07
MBUU,"Malibu Boats Inc",46.96,-1.05,-2.19%,47.85,48.26,46.53,117700,2022-10-07
MBWM,"Mercantile Bank Corp",30.4,-0.79,-2.53%,31.15,31.15,30.32,34200,2022-10-07
MC,Moelis,35.76,-1.29,-3.48%,36.45,36.8,35.34,541100,2022-10-07
MCB,"Metropolitan Bank Holding Corp",63.42,-1.29,-1.99%,64.01,64.01,62.97,44800,2022-10-07
MCBC,"Macatawa Bank Corp",9.38,-0.01,-0.11%,9.37,9.41,9.3,43800,2022-10-07
MCBS,"Metrocity Bankshares Inc",19.45,-0.56,-2.80%,19.96,19.96,19.37,28300,2022-10-07
MCFT,"Mcbc Holdings",19.62,-0.31,-1.56%,19.71,19.71,19.29,95200,2022-10-07
MCRB,"Seres Therapeutics Inc",6.93,-0.13,-1.84%,6.93,7.2,6.86,727600,2022-10-07
