Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
AYI,"Acuity Brands Inc",157.21,-7.13,-4.34%,162.22,162.22,155.29,378000,2022-10-07
AYX,"Alteryx Inc",53.93,-3.01,-5.29%,55.61,55.68,53.19,800600,2022-10-07
AZEK,"The Azek Company Cl A",17.75,-1.02,-5.43%,18.29,18.29,17.5,1951000,2022-10-07
AZO,Autozone,2174,-41.88,-1.89%,2213.96,2213.96,2165.86,139600,2022-10-07
AZPN,"Aspen Technology",253.41,-0.54,-0.21%,252.36,255.93,248.66,237600,2022-10-07
AZTA,"Azenta Inc",41.91,-3.06,-6.80%,44.08,44.18,41.5,586200,2022-10-07
AZZ,"Azz Inc",38.4,-0.79,-2.02%,38.95,39.04,37.95,169200,2022-10-07
B,"Barnes Group",31.46,-0.42,-1.32%,31.53,31.59,31.04,239100,2022-10-07
BA,"Boeing Company",129.79,-2.41,-1.82%,130.36,130.61,128.02,5097300,2022-10-07
BAC,"Bank of America Corp",30.75,-0.71,-2.26%,31.17,31.24,30.52,52304598,2022-10-07
BAH,"Booz Allen Hamilton Holding Corp",97.24,0.66,+0.68%,96.07,97.3,95.41,605700,2022-10-07
BALL,"Ball Corporation",48.52,-1.42,-2.84%,49.13,49.29,48.26,1747800,2022-10-07
BALY,"Bally's Corp",21.05,-0.39,-1.82%,21.08,21.33,20.64,392900,2022-10-07
BANC,"First Pactrust Bancorp",16.28,-0.46,-2.75%,16.66,16.69,16.28,454200,2022-10-07
BAND,"Bandwidth Inc",11.86,-0.97,-7.56%,12.48,12.59,11.83,457800,2022-10-07
BANF,"Bancfirst Corp",89.96,-1.23,-1.35%,91.04,91.06,89.38,128400,2022-10-07
BANR,"Banner Corp",61.09,-1.46,-2.33%,62.3,62.3,60.98,156200,2022-10-07
BASE,"Couchbase Inc",14.58,-1.28,-8.07%,15.48,15.66,14.48,124800,2022-10-07
BATRK,"Liberty Braves CS C",28.23,-0.02,-0.07%,28,28.38,28,81100,2022-10-07
BAX,"Baxter International Inc",55.62,-0.63,-1.12%,55.89,56.14,55.26,2686600,2022-10-07
BBBY,"Bed Bath & Beyond",5.42,-0.45,-7.67%,5.79,5.84,5.4,6115400,2022-10-07
BBIO,"Bridgebio Pharma Inc",10.41,-0.44,-4.06%,10.53,10.63,10.3,1374500,2022-10-07
BBSI,"Barrett Business S",78.8,-0.54,-0.68%,79.05,80.11,77.46,54400,2022-10-07
BBUC,"Brookfield Business Corp",21.63,-0.29,-1.32%,21.59,21.69,21.33,25400,2022-10-07
BBWI,"Bath & Body Works Inc",35.51,0.22,+0.62%,34.76,35.53,34.34,3202200,2022-10-07
BBY,"Best Buy Company",64.53,-2.28,-3.41%,65.53,65.79,64.18,1878400,2022-10-07
BC,"Brunswick Corp",67.94,-2.13,-3.04%,68.95,69.07,67.24,574100,2022-10-07
BCC,"Boise Cascade L.L.C.",61.73,-1.9,-2.99%,62.7,62.93,61.25,176500,2022-10-07
BCML,"Bay Commercial Bk CA",17.62,-0.39,-2.17%,17.91,18.24,17.57,26500,2022-10-07
BCO,"Brink's Company",56.04,-0.46,-0.81%,55.84,56.35,54.81,270300,2022-10-07
BCOR,"Blucora Inc",20.37,-0.49,-2.35%,20.69,20.76,20.2,175800,2022-10-07
BCPC,"Balchem Cp",121.94,-2.25,-1.81%,123.73,123.99,120.75,92700,2022-10-07
BCRX,"Biocryst Pharma Inc",13.66,-0.54,-3.80%,14.06,14.16,13.6,2048400,2022-10-07
BDC,"Belden Inc",63.52,-1.85,-2.83%,64.38,64.51,63.02,189600,2022-10-07
BDN,"Brandywine Realty Trust",6.14,-0.23,-3.61%,6.28,6.31,6.05,3632900,2022-10-07
BDX,"Becton Dickinson and Company",222.67,-5.73,-2.51%,226.93,227.55,221.64,1436800,2022-10-07
BE,"Bloom Energy Corp Cl A",17.93,-1.15,-6.03%,18.36,18.83,17.76,2884100,2022-10-07
BEAM,"Beam Therapeutics Inc",47.75,-3.59,-6.99%,49.52,49.64,47.31,827100,2022-10-07
BECN,"Beacon Roofing Suppl",58.24,-0.7,-1.19%,58.11,58.5,57.53,378700,2022-10-07
BEN,"Franklin Resources",21.85,-1.1,-4.79%,22.6,22.71,21.66,3523400,2022-10-07
BEPC,"Brookfield Renewable Corp",32.57,-0.26,-0.79%,32.8,32.9,32.29,866900,2022-10-07
BERY,"Berry Global Group",46.7,-1.71,-3.53%,47.75,47.75,46.26,636000,2022-10-07
BF.A,"Brown Forman Inc Cl A",66.18,-1.39,-2.06%,66.91,67.22,65.78,87600,2022-10-07
BFAM,"Bright Horizons Family Solutions Inc",56.58,-2.03,-3.46%,57.86,58.21,56.45,422600,2022-10-07
BF.B,"Brown Forman Inc Cl B",65.13,-1.07,-1.62%,65.81,65.97,64.78,1045100,2022-10-07
BFC,"Bank First National Corp [Wisconsin]",76.13,-1.07,-1.39%,77.81,77.81,76.01,8100,2022-10-07
BFH,"Bread Financial Hldgs Inc",30.77,-0.78,-2.47%,31.06,31.27,30.29,974300,2022-10-07
BFLY,"Butterfly Network Inc",4.66,-0.34,-6.80%,4.84,4.91,4.64,1169100,2022-10-07
BFS,"Saul Centers",36.46,-0.68,-1.83%,36.81,36.94,36.22,47300,2022-10-07
BFST,"Business First Bancshares Inc",21.74,-0.44,-1.98%,21.88,21.96,21.64,26600,2022-10-07
BG,"Bunge Ltd",85.52,-0.73,-0.85%,85.97,86.46,84.64,879600,2022-10-07
BGCP,"Bgc Partners Cl A",3.87,-0.05,-1.28%,3.86,3.96,3.82,1717700,2022-10-07
BGS,"B&G Foods Holdings",14.89,-0.5,-3.25%,15.35,15.4,14.89,1227000,2022-10-07
BHB,"Bar Harbor Bankshares",27.04,-0.18,-0.66%,27.09,27.71,26.51,12300,2022-10-07
BHE,"Benchmark Electronics",25.92,-0.76,-2.85%,26.46,26.5,25.81,83700,2022-10-07
BHF,"Brighthouse Financial Inc",46.99,-1.3,-2.69%,47.55,47.96,46.4,601100,2022-10-07
BHG,"Bright Health Group Inc",1.01,-0.06,-5.61%,1.07,1.08,1.01,3312800,2022-10-07
BHIL,"Benson Hill Inc",2.86,-0.03,-1.04%,2.85,2.92,2.81,303200,2022-10-07
BHLB,"Berkshire Hills Bancorp",27.84,-0.51,-1.80%,28.27,28.27,27.68,220400,2022-10-07
BHR,"Braemar Hotels & Resorts Inc",4.36,-0.16,-3.54%,4.47,4.52,4.3,464800,2022-10-07
BHVN,"Biohaven Ltd",12.89,-0.29,-2.20%,13.36,13.6,12.75,2096000,2022-10-07
BIG,"Big Lots",17.23,-0.22,-1.26%,17.15,17.33,16.57,645400,2022-10-07
BIGC,"Bigcommerce Holdings Inc",14.9,-1.28,-7.91%,15.6,15.77,14.52,842000,2022-10-07
BIIB,"Biogen Inc",257.89,-4.37,-1.67%,261.4,265.98,256.48,1778200,2022-10-07
BILL,"Bill.com Holdings Inc",138.54,-9.78,-6.59%,143.35,143.51,137.47,1413500,2022-10-07
BIO,"Bio-Rad Laboratories",428.93,-23.92,-5.28%,446.68,446.68,428.39,136600,2022-10-07
BIPC,"Brookfield Infrastructure Partners LP Cl A",38.59,-0.95,-2.40%,39.2,39.6,38.27,491000,2022-10-07
BIRD,"Allbirds Inc Cl A",3.11,-0.12,-3.72%,3.17,3.21,3.04,1591600,2022-10-07
BJ,"Bj's Wholesale Club Holdings Inc",70.21,-1.11,-1.56%,71.2,71.59,70.02,1596900,2022-10-07
BJRI,"Bj's Restaurants Inc",25.15,-0.93,-3.57%,25.68,25.78,24.66,213000,2022-10-07
BK,"Bank of New York Mellon Corp",39.48,-1.2,-2.95%,40.25,40.41,39.18,3944100,2022-10-07
BKD,"Brookdale Senior Living Inc",4.81,0.8,+19.95%,3.98,5.18,3.95,14811801,2022-10-07
BKE,"Buckle Inc",34.02,-0.5,-1.45%,34.22,34.43,33.56,403900,2022-10-07
BKH,"Black Hills Corp",64.73,-0.94,-1.43%,65.3,65.57,64.32,563200,2022-10-07
BKI,"Black Knight Inc",66.02,-0.28,-0.42%,65.82,66.18,65.48,634900,2022-10-07
BKNG,"Booking Holdings Inc",1685.16,-24.57,-1.44%,1680.77,1699.03,1668.12,443500,2022-10-07
BKR,"Baker Hughes A Ge Co. Cl A",22.88,-0.86,-3.62%,23.75,23.75,22.77,7364700,2022-10-07
BKU,"BankUnited Inc",35.4,-1.04,-2.85%,36.16,36.24,35.3,398900,2022-10-07
BL,"Blackline Inc",62.52,-3.58,-5.42%,64.74,64.74,61.32,341700,2022-10-07
BLD,"Topbuild Corp",176.24,-6.56,-3.59%,179.14,180.67,175.64,204200,2022-10-07
BLDE,"Blade Air Mobility Inc",3.79,-0.22,-5.49%,3.96,3.99,3.74,253700,2022-10-07
BLDR,"Builders Firstsource",63.24,-0.55,-0.86%,62.78,63.3,61.69,1731200,2022-10-07
BLFS,"Biolife Solutions",22.36,-1.28,-5.41%,23.32,23.47,22.05,336900,2022-10-07
BLFY,"Blue Foundry Bancorp",11.3,-0.06,-0.53%,11.31,11.38,11.14,59000,2022-10-07
BLK,"Blackrock Inc",550.4,-21.21,-3.71%,564.83,564.83,546.99,626000,2022-10-07
BLKB,"Blackbaud Inc",51.85,-0.39,-0.75%,51.75,51.95,51.38,495600,2022-10-07
BLMN,"Bloomin' Brands Inc",19.36,-0.32,-1.63%,19.43,19.47,18.98,977300,2022-10-07
BLND,"Blend Labs Inc Cl A",2.66,-0.08,-2.92%,2.66,2.75,2.56,993900,2022-10-07
BLNK,"Blink Charging Company",15.51,-0.81,-4.96%,16.13,16.13,14.98,1299500,2022-10-07
BLUE,"Bluebird Bio",6.92,-0.62,-8.22%,7.39,7.47,6.89,5464200,2022-10-07
BLX,"Banco Latinoamericano DE Comercio",13.22,-0.44,-3.22%,13.59,13.59,13.18,58200,2022-10-07
BMBL,"Bumble Inc",23.58,-1.32,-5.30%,24.18,24.29,23.31,1397000,2022-10-07
BMI,"Badger Meter",93.4,-3.12,-3.23%,95.24,95.24,92.15,100600,2022-10-07
BMRC,"Bank of Marin Bancrp",30.76,-0.4,-1.28%,31.71,31.92,30.48,39100,2022-10-07
BMRN,"Biomarin Pharmaceuticals",88.15,-3.33,-3.64%,91.16,91.16,87.63,1075900,2022-10-07
BMY,"Bristol-Myers Squibb Company",69.7,-0.54,-0.77%,70.34,70.46,69.26,7934600,2022-10-07
BNGO,"Bionano Genomics Inc",1.98,-0.18,-8.33%,2.01,2.07,1.94,4623100,2022-10-07
BNL,"Broadstone Net Lease Inc Cl A",15.47,-0.13,-0.83%,15.53,15.7,15.27,985200,2022-10-07
BOC,"Boston Omaha Corp Cl A",24.05,0.08,+0.33%,23.63,24.15,23.3,76900,2022-10-07
BOH,"Bank of Hawaii Corp",76.68,-3.35,-4.19%,79.88,79.88,76.67,275000,2022-10-07
BOKF,"Bok Financial Corp",91.83,-1.86,-1.99%,92.92,93.06,90.88,150300,2022-10-07
BOOM,"Dynamic Materials",16.96,-1.59,-8.57%,18.44,18.44,16.9,136000,2022-10-07
BOOT,"Boot Barn Holdings Inc",57.95,-2.94,-4.83%,59.77,60.44,57.61,593500,2022-10-07
BORR,"Borr Drilling Ltd",4.09,0.05,+1.24%,4.02,4.29,3.97,1480200,2022-10-07
BOWL,"Bowlero Corp Cl A",12.52,-0.2,-1.57%,12.65,12.83,12.26,437200,2022-10-07
BOX,"Box Inc",27.12,-1.02,-3.62%,27.69,27.77,26.8,1351600,2022-10-07
BPMC,"Blueprint Medicines Corp",59,-3.83,-6.10%,62.48,62.63,58.9,663400,2022-10-07
BPOP,"Popular Inc",71.23,-2.1,-2.86%,73.04,73.04,70.93,1299600,2022-10-07
BR,"Broadridge Financial Solutions Llc",142.87,-2.57,-1.77%,144,144.15,141.13,622800,2022-10-07
BRBR,"Bellring Brands Inc Cl A",20.8,-0.34,-1.61%,20.94,21.16,20.67,583400,2022-10-07
BRC,"Brady Corp",42.25,-0.69,-1.61%,42.66,42.74,41.75,255000,2022-10-07
BRCC,"Brc Inc Cl A",6.64,-0.15,-2.21%,6.77,6.8,6.55,377700,2022-10-07
BRK.B,"Berkshire Hathaway Cl B",269.04,-7.27,-2.63%,274.44,274.49,267.48,4273200,2022-10-07
BRKL,"Brookline Bancorp",11.87,-0.29,-2.38%,12.12,12.12,11.85,325600,2022-10-07
BRKR,"Bruker Corp",55.73,-1.96,-3.40%,56.75,57.04,54.81,948400,2022-10-07
BRMK,"Broadmark Realty Capital Inc",5.11,-0.08,-1.54%,5.14,5.26,5.07,1088500,2022-10-07
BRO,"Brown & Brown",61.22,-1.43,-2.28%,62.16,62.29,60.8,1114500,2022-10-07
BRP,"Brp Group Inc Cl A",26.46,0.17,+0.65%,25.89,26.48,25.86,287800,2022-10-07
BRSP,"Brightspire Capital Inc",6.44,-0.11,-1.68%,6.47,6.61,6.36,973300,2022-10-07
BRX,"Brixmor Property Group Inc",18.48,-0.49,-2.58%,18.78,18.9,18.3,2393600,2022-10-07
BRY,"Berry Pete Corp",8.83,-0.47,-5.05%,9.27,9.31,8.79,595300,2022-10-07
BSIG,"Brightsphere Investment Group Plc",16.89,-0.69,-3.92%,17.27,17.36,16.84,671900,2022-10-07
BSRR,"Sierra Bancorp",20.5,-0.15,-0.73%,20.68,20.69,20.36,32300,2022-10-07
BSX,"Boston Scientific Corp",39.76,-0.89,-2.19%,40.27,40.43,39.6,9642899,2022-10-07
BSY,"Bentley Systems Incorporated Cl B",33.17,-0.9,-2.64%,33.54,33.95,32.89,666400,2022-10-07
BTAI,"Bioxcel Therapeutics Inc",11.1,-0.61,-5.21%,11.49,11.55,11.1,187900,2022-10-07
BTRS,"Btrs Holdings Inc",9.28,-0.03,-0.32%,9.28,9.32,9.26,5124100,2022-10-07
BTU,"Peabody Energy Corp",26.88,-0.77,-2.78%,27.55,27.61,26.37,5388300,2022-10-07
BURL,"Burlington Stores Inc",118.96,-3.32,-2.72%,119.8,120.5,117.47,1265900,2022-10-07
BUSE,"First Busey Corp",22.69,-0.33,-1.43%,22.85,22.85,22.58,136900,2022-10-07
BV,"Brightview Holdings Inc",8.18,-0.25,-2.97%,8.32,8.4,8.06,222200,2022-10-07
BW,"Babcock & Wilcox Enterprises",6.54,-0.17,-2.53%,6.61,6.61,6.45,212700,2022-10-07
BWA,"Borgwarner Inc",33.6,-0.64,-1.87%,33.89,33.98,33.34,1468700,2022-10-07
BWB,"Bridgewater Bancshares Inc",16.61,-0.28,-1.66%,16.87,16.87,16.51,29400,2022-10-07
BWXT,"Bwx Technologies Inc",52.16,-0.48,-0.91%,52.57,52.6,51.67,336200,2022-10-07
BX,"Blackstone Inc",86.38,-5.23,-5.71%,89.48,89.97,85.81,4453500,2022-10-07
BXC,"Bluelinx Holdings Inc",67.96,-2.71,-3.83%,69.64,69.69,67.12,102000,2022-10-07
BXMT,"Blackstone Mortgage Trust Inc Cl A",22.64,-0.46,-1.99%,22.93,23.35,22.44,3663300,2022-10-07
BXP,"Boston Properties",71.31,-2.11,-2.87%,72.34,73.18,71.11,1344500,2022-10-07
BY,"Byline Bancorp Inc",20.51,-0.49,-2.33%,20.83,20.84,20.39,73800,2022-10-07
BYD,"Boyd Gaming Corp",51.18,-1.11,-2.12%,51.66,51.87,50.8,595000,2022-10-07
BYND,"Beyond Meat Inc",14.09,-1.05,-6.94%,14.89,15.06,13.88,2788700,2022-10-07
BZH,"Beazer Homes USA",10.54,-0.46,-4.18%,10.77,10.77,10.4,217200,2022-10-07
C,"Citigroup Inc",42.19,-0.87,-2.02%,42.7,42.79,41.94,18101199,2022-10-07
CABO,"Cable One Inc",816.63,-27.82,-3.29%,841.2,841.2,815.54,82500,2022-10-07
CAC,"Camden Natl Cp",40.82,-1.54,-3.64%,41.99,41.99,40.6,23400,2022-10-07
CACC,"Credit Acceptance",443.32,-14.48,-3.16%,452.04,452.04,435.9,83000,2022-10-07
CACI,"Caci International",260.76,-2.25,-0.86%,262.41,262.41,257.76,185900,2022-10-07
CADE,"Cadence Bank",26.47,-0.46,-1.71%,26.8,26.81,26.26,1300800,2022-10-07
CAG,"Conagra Brands Inc",32.85,0.29,+0.89%,32.56,32.9,32.37,5503400,2022-10-07
CAH,"Cardinal Health",68.22,-1.22,-1.76%,68.8,69.28,67.73,2669000,2022-10-07
CAKE,"Cheesecake Fact",30.9,-0.31,-0.99%,30.89,31.04,29.72,951000,2022-10-07
CAL,"Caleres Inc",24.78,-0.64,-2.52%,24.97,25.26,24.41,323600,2022-10-07
CALM,"Cal-Maine Foods IN",53.63,-0.4,-0.74%,54.03,54.23,53.1,836200,2022-10-07
CALX,"Calix Inc",60.56,-2.36,-3.75%,61.34,62.06,60.1,379900,2022-10-07
CANO,"Cano Health Inc",9.64,0.8,+9.05%,8.74,9.75,8.64,17649600,2022-10-07
CAR,"Avis Budget Group",175.63,-2.44,-1.37%,173,183.59,173,2049600,2022-10-07
CARA,"Cara Therapeutics",9.67,-0.02,-0.21%,9.65,9.95,9.51,371400,2022-10-07
CARE,"Carter Bankshares Inc",16.1,-0.24,-1.47%,16.17,16.2,16.1,39000,2022-10-07
CARG,"Cargurus Inc Cl A",13.99,-0.57,-3.91%,14.25,14.25,13.83,1066900,2022-10-07
CARR,"Carrier Global Corp",35.33,-1.88,-5.05%,36.7,36.96,35.02,9001800,2022-10-07
CARS,"Cars.com Inc",11.93,-0.24,-1.97%,11.97,12.04,11.83,261700,2022-10-07
CASH,"Pathward Financial Inc",33.79,-1.1,-3.15%,34.62,34.62,33.64,337600,2022-10-07
CASS,"Cass Information Sys",35.52,-0.55,-1.52%,35.86,35.86,35.15,29000,2022-10-07
CASY,"Casey's General Stor",200.18,-3.11,-1.53%,202.55,203.47,199.2,250900,2022-10-07
CAT,"Caterpillar Inc",177.55,-1.26,-0.70%,176.72,178.96,175.14,2759200,2022-10-07
CATC,"Cambridge Bancorp",78.6,-1.14,-1.43%,78.5,78.6,77.85,10100,2022-10-07
CATY,"Cathay Genl Bncp",40.71,-0.46,-1.12%,40.97,41.02,40.23,309900,2022-10-07
CB,"Chubb Ltd",184.68,-4.14,-2.19%,187.93,188.24,184.05,1271400,2022-10-07
CBAN,"Colony Bankcorp Inc",13.25,-0.3,-2.21%,13.47,13.58,13.11,20300,2022-10-07
CBL,"Cbl & Associates Properties Inc",24.71,-0.04,-0.16%,24.3,24.87,24.2,71500,2022-10-07
CBOE,"CBOE Global Markets Inc",118.94,-2.74,-2.25%,121.75,121.94,118.21,661900,2022-10-07
CBRE,"CBRE Group Inc",69.43,-2.24,-3.13%,70.67,70.89,68.9,1554600,2022-10-07
CBRL,"Cracker Barrel",91.45,-3.56,-3.75%,94.11,94.38,90.32,445600,2022-10-07
CBSH,"Commerce Bancshares",69.18,-1.26,-1.79%,70.19,70.19,68.85,268800,2022-10-07
CBT,"Cabot Corp",62.63,-1.73,-2.69%,63.52,64.13,62.06,442000,2022-10-07
CBU,"Community Bank System",60.6,-1.53,-2.46%,61.66,61.66,60.49,200700,2022-10-07
CBZ,"Cbiz Inc",44.18,-0.92,-2.04%,44.72,44.73,43.87,191800,2022-10-07
CC,"Chemours Company",26.37,-0.56,-2.08%,26.54,26.92,26,2138900,2022-10-07
CCB,"Coastal Financial Corp",39.16,-0.66,-1.66%,39.52,39.65,38.98,21900,2022-10-07
CCBG,"Capital City Bank Gr",32.71,0.16,+0.49%,32.4,33.7,31.91,39000,2022-10-07
CCCC,"C4 Therapeutics Inc",7.72,-0.74,-8.75%,8.25,8.32,7.69,380900,2022-10-07
CCCS,"CCC Intelligent Solutions Hldgs Inc",9.23,-0.18,-1.91%,9.3,9.3,9.16,570800,2022-10-07
CCF,"Chase Corp",82.89,-3.2,-3.72%,84.47,85.05,82.57,18600,2022-10-07
CCI,"Crown Castle Inc",134.35,-3.35,-2.43%,136.47,137.84,133.48,2436600,2022-10-07
CCK,"Crown Cork & Seal Company",81.13,-2.81,-3.35%,82.54,82.74,80.6,905700,2022-10-07
CCL,"Carnival Corp",6.76,-0.22,-3.15%,6.9,6.99,6.57,82260195,2022-10-07
CCNE,"Cnb Financial Corp",23.66,-0.52,-2.15%,24,24.05,23.51,60200,2022-10-07
CCO,"Clear Channel Outdoor Holdings",1.56,-0.04,-2.50%,1.57,1.635,1.53,2863600,2022-10-07
CCOI,"Cogent Comm Hlds",51.7,-1.07,-2.03%,52.54,52.56,51.45,218000,2022-10-07
CCRN,"Cross Ctry Hlthcr",31.58,0.78,+2.53%,30.5,31.95,29.72,1218300,2022-10-07
CCS,"Century Communities Inc",45.14,-1.48,-3.17%,45.74,45.74,44.59,183200,2022-10-07
CCSI,"Consensus Cloud Solutions",47.41,-1.88,-3.81%,48.78,48.78,46.65,77300,2022-10-07
CCXI,"Chemocentryx Inc",51.86,0.01,+0.02%,51.83,51.88,51.82,715800,2022-10-07
CDAY,"Ceridian Hcm Holding Inc",59.64,-2.65,-4.25%,60.71,61.03,59.13,947000,2022-10-07
CDE,"Coeur Mining Inc",3.5,-0.31,-8.14%,3.65,3.71,3.47,6108300,2022-10-07
CDMO,"Avid Bioservices Inc",18.01,-0.64,-3.43%,18.35,18.52,17.9,566600,2022-10-07
CDNA,"Caredx Inc",17.1,-0.9,-5.00%,17.51,17.92,16.94,968400,2022-10-07
CDNS,"Cadence Design Sys",158.9,-9.51,-5.65%,165.26,165.62,158,2415600,2022-10-07
CDRE,"Cadre Holdings Inc",25.9,-0.45,-1.71%,25.91,26.01,25.49,51600,2022-10-07
CDW,"CDW Corp",159.62,-5.38,-3.26%,162.79,162.79,158.95,750900,2022-10-07
CDXS,"Codexis Inc",5.4,-0.48,-8.16%,5.77,5.77,5.39,873000,2022-10-07
CE,"Celanese Corp",90.24,-2.34,-2.53%,91.28,92.2,89.66,1292800,2022-10-07
CEG,"Constellation Energy Corp",84.39,-1.89,-2.19%,85.71,85.75,83.37,2017100,2022-10-07
CEIX,"Consol Energy Inc",70.3,-1.38,-1.93%,71.34,71.46,69.11,578400,2022-10-07
CELH,"Celsius Holdings Inc",85.57,-4.08,-4.55%,87.14,89.27,84.4,1039700,2022-10-07
CENTA,"Central Garden & Pet",34.35,-0.23,-0.67%,34.39,34.77,34.04,146400,2022-10-07
CENX,"Century Aluminum C",6.08,-0.42,-6.46%,6.32,6.39,6.03,1852200,2022-10-07
CERE,"Cerevel Therapeutics Hldg Inc",27.16,-2.8,-9.35%,29.45,29.45,27.12,603700,2022-10-07
CERS,"Cerus Corp",3.61,-0.19,-5.00%,3.69,3.73,3.59,1000900,2022-10-07
CERT,"Certara Inc",13.11,-0.52,-3.82%,13.48,13.53,13.07,482600,2022-10-07
CEVA,"Ceva Inc",26.79,-1.67,-5.87%,27.85,27.91,26.62,59300,2022-10-07
CF,"Cf Industries Holdings",104.8,-0.93,-0.88%,105.59,106.41,103.2,1928600,2022-10-07
CFB,"Crossfirst Bankshares Inc",12.89,-0.38,-2.86%,13.25,13.25,12.81,91500,2022-10-07
CFFN,"Capitol Fed Finl Inc",8.25,-0.18,-2.14%,8.42,8.43,8.22,438500,2022-10-07
CFG,"Citizens Financial Group Inc/Ri",35.02,-0.41,-1.16%,35.09,35.18,34.46,3716600,2022-10-07
CFLT,"Confluent Inc Cl A",24.83,-2.77,-10.04%,26.66,26.86,24.44,2135300,2022-10-07
CFR,"Cullen/Frost Bankers",138.47,-1.34,-0.96%,139.56,139.56,137.06,294100,2022-10-07
CG,"The Carlyle Group",26.67,-0.97,-3.51%,27.06,27.18,26.39,2214300,2022-10-07
CGEM,"Cullinan Management Inc",12.61,-0.39,-3.00%,12.87,13,12.45,117900,2022-10-07
CGNX,"Cognex Cp",42.93,-1.9,-4.24%,43.87,43.87,42.64,556600,2022-10-07
CHCO,"City Holding Company",89.62,0.07,+0.08%,89.52,89.62,88.21,52000,2022-10-07
CHCT,"Community Healthcare Trust Inc",31.24,-0.73,-2.28%,31.97,32.16,31.16,68700,2022-10-07
CHD,"Church & Dwight Company",70.72,-1.1,-1.53%,71.89,71.92,70.31,1177800,2022-10-07
CHDN,"Churchill Downs IN",196.1,-1.53,-0.77%,196.03,197.22,193.87,200600,2022-10-07
CHE,"Chemed Inc",436.11,-4.36,-0.99%,440.32,440.32,432.78,77300,2022-10-07
CHEF,"The Chefs Warehouse",30.61,-0.03,-0.10%,30.4,30.85,30.12,359200,2022-10-07
CHGG,"Chegg Inc",21.1,-0.94,-4.26%,21.66,21.85,21,1103400,2022-10-07
CHH,"Choice Hotels International",114.19,-2.61,-2.23%,115.59,115.75,112.83,469800,2022-10-07
CHK,"Chesapeake Energy Corp",100.46,-1.19,-1.17%,101.5,103.56,100.39,2765300,2022-10-07
CHPT,"Chargepoint Hldgs Inc",14.43,-1.18,-7.56%,15.16,15.24,14.13,8941000,2022-10-07
CHRD,"Chord Energy Corp",148.46,-2.3,-1.53%,150.87,152.41,146.92,538700,2022-10-07
CHRS,"Coherus Bio",8.76,-0.97,-9.97%,9.56,9.56,8.65,1123900,2022-10-07
CHRW,"C.H. Robinson Ww",94.81,-2.68,-2.75%,95.1,96,93,2086700,2022-10-07
CHS,"Chico's Fas",4.95,-0.06,-1.20%,4.92,4.99,4.84,1828100,2022-10-07
CHTR,"Charter Communicatio",312.53,-11.42,-3.53%,321.26,323.45,311.36,1117000,2022-10-07
CHUY,"Chuy's Holdings Inc",23.75,-0.63,-2.58%,24.02,24.02,23.41,88700,2022-10-07
CHX,"Championx Corp",21.34,-0.42,-1.93%,21.9,22.23,21.26,1747200,2022-10-07
CI,"Cigna Corp",288.38,-4.7,-1.60%,289.36,290.89,286.37,1956000,2022-10-07
CIEN,"Ciena Corp",40.59,-1.34,-3.20%,41.33,41.38,40.4,981200,2022-10-07
CIM,"Chimera Investment Corp",5.26,-0.21,-3.84%,5.41,5.48,5.23,4294900,2022-10-07
CINC,"Cincor Pharma Inc",33.49,-0.5,-1.47%,33.9,34,32.53,83300,2022-10-07
CINF,"Cincinnati Financial",93.94,-1.63,-1.71%,95.11,95.13,93.64,884600,2022-10-07
CIO,"City Office REIT Inc",9.19,-0.11,-1.18%,9.25,9.29,9.08,375900,2022-10-07
CIR,"Circor International",17.69,-1.45,-7.58%,18.76,18.76,17.36,103600,2022-10-07
CIVB,"Civista Bncshrs",20.73,-0.33,-1.57%,21.06,21.06,20.66,19000,2022-10-07
CIVI,"Civitas Resources Inc",65.12,-1.22,-1.84%,66.34,67.71,64.42,950700,2022-10-07
CL,"Colgate-Palmolive Company",68.99,-0.57,-0.82%,69.54,69.65,68.74,4316400,2022-10-07
CLBK,"Columbia Financial Inc",21.12,-0.24,-1.12%,21.36,21.39,21.09,167100,2022-10-07
CLDT,"Chatham Lodging Trust REIT",10.58,-0.09,-0.84%,10.55,10.71,10.49,173400,2022-10-07
CLDX,"Celldex Therapeutics",28.07,-0.91,-3.14%,28.53,29.16,28.01,426400,2022-10-07
CLF,"Cleveland-Cliffs Inc",14.83,-0.14,-0.94%,14.79,15.04,14.65,9512000,2022-10-07
CLFD,"Clearfield Inc",99.02,-4.92,-4.73%,101.6,103.38,98.41,263200,2022-10-07
CLH,"Clean Harbors",115.94,-2.47,-2.09%,117.49,117.6,115,381000,2022-10-07
CLNE,"Clean Energy Fuels",5.33,-0.41,-7.14%,5.7,5.7,5.29,2259200,2022-10-07
CLOV,"Clover Health Investments Corp",1.57,-0.13,-7.65%,1.68,1.68,1.57,6168600,2022-10-07
CLR,"Continental Resources",69.7,-0.06,-0.09%,69.77,70.7,68.95,1167800,2022-10-07
CLVT,"Clarivate Analytics Plc",9.42,-0.49,-4.94%,9.8,9.9,9.28,12261400,2022-10-07
CLW,"Clearwater Paper Corp",38.17,-1.08,-2.75%,39.01,39.01,38.02,57000,2022-10-07
CLX,"Clorox Company",125.76,-4.31,-3.31%,130.03,130.39,125.39,1058300,2022-10-07
